type,name,steam_appid,required_age,platforms,categories,genres,release_date,num_reviews,review_score,review_score_desc,total_positive,total_negative,total_reviews,achievements,discount,price,developer,publisher
game,Midvinter,452120,0,windows,Single-player;Steam Achievements;Steam Trading Cards;Captions available,Adventure;Indie,2016-05-05,20,7,Positive,18,4,22,7,0,3.99,Talecore Studios,Talecore Studios;Valiant Game Studio AB
game,Spellstone,452230,0,windows;mac,Single-player;Multi-player;PvP;Online PvP;Cross-Platform Multiplayer;Steam Achievements;Steam Trading Cards;In-App Purchases,Adventure;Free to Play;RPG;Strategy,2016-11-14,2,0,2 user reviews,2,0,2,29,0,0.0,Synapse Games,Kongregate
game,Dawn of the Robot Empire,452240,0,windows,Single-player;VR Support,Action;Indie;Early Access,2016-04-11,7,0,7 user reviews,7,0,7,0,0,4.99,"oeFun, Inc.","oeFun, Inc."
game,theBlu,451520,0,windows,Single-player,Adventure;Casual;Indie;Simulation,2016-04-05,1,8,Very Positive,697,122,819,0,0,9.99,"Wevr, Inc.","Wevr, Inc."
game,Snakes on an Extradimensional Plane,451540,0,windows,Single-player;Steam Leaderboards,Action;Indie,2016-12-05,2,0,2 user reviews,2,0,2,0,0,2.99,Team Neon Snakes,Fox Buchele
game,Demetrios - The BIG Cynical Adventure,451570,0,windows;mac;linux,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Remote Play on TV,Adventure;Casual;Indie,2016-05-31,1,6,Mostly Positive,62,19,81,37,0,9.99,COWCAT,COWCAT
game,CounterAttack,451600,0,windows;mac;linux,Single-player;Multi-player;Co-op;Online Co-op;Shared/Split Screen Co-op;Shared/Split Screen;Cross-Platform Multiplayer;Steam Achievements;Full controller support;Steam Trading Cards;Captions available;Steam Workshop;Steam Cloud;Stats;Steam Leaderboards;Includes level editor;Remote Play Together,Action;Adventure;Indie,2019-03-11,20,8,Very Positive,108,8,116,39,0,12.49,Relative Games,Relative Software LTD.
game,Brute,451630,0,windows,Single-player;Steam Trading Cards,Action;Indie,2017-05-17,13,7,Positive,12,1,13,0,0,4.99,MGFM,MGFM
game,C14 Dating,451640,0,windows;mac;linux,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud,Adventure;Casual;Indie,2016-04-22,20,7,Positive,36,4,40,35,0,19.99,Winter Wolves,Winter Wolves
game,Whirligig VR Media Player,451650,0,windows,VR Support;Partial Controller Support,Utilities;Video Production;Early Access,2016-04-03,1,6,Mostly Positive,237,62,299,0,0,3.99,Philip Day,Philip Day
game,Trucker,451660,0,windows,Single-player;Steam Trading Cards,Action;Racing;Simulation,2016-10-21,20,5,Mixed,10,10,20,0,0,1.99,Play Publishing,Play Publishing
game,War Birds: WW2 Air strike 1942,451670,0,windows;mac;linux,Single-player;Steam Trading Cards;Partial Controller Support,Action;Casual;Indie;Simulation;Strategy,2016-03-18,18,3,Negative,2,16,18,0,0,3.99,HGames-ArtWorks,OtakuMaker.com
game,Secrets of Deep Earth Shrine,451700,0,windows;mac,Single-player;Steam Achievements;Full controller support;Steam Trading Cards,Adventure;Indie;Strategy,2016-05-03,1,0,1 user reviews,1,0,1,25,0,0.79,Chronicle Games,Chronicle Games
game,Highway Blossoms,451760,0,windows;mac;linux,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud,Casual;Indie,2016-06-17,1,9,Overwhelmingly Positive,778,29,807,19,0,10.79,Studio Élan;Studio Coattails,Sekai Project;Studio Élan
game,Wincars Racer,451060,0,windows,Single-player;Multi-player;PvP;Online PvP;Steam Achievements;Partial Controller Support;Steam Leaderboards,Action;Indie;Racing;Early Access,2016-11-18,2,0,2 user reviews,0,2,2,25,0,11.99,DragonJam Studios,DragonJam Studios
game,Giant Cop: Justice Above All,451080,0,windows,Single-player;VR Support,Casual;Indie;Simulation,2017-05-30,20,5,Mixed,17,8,25,24,0,22.99,Other Ocean Interactive,Other Ocean Group
game,Cubikolor,451100,0,windows;mac,Single-player;Steam Achievements;Full controller support;Steam Cloud;Remote Play on TV,Casual;Indie,2016-05-20,4,0,4 user reviews,4,0,4,21,0,7.99,Fractal Box;Moving Player,Plug In Digital
game,Khan: Absolute Power,451130,0,windows,Multi-player;MMO;PvP;Online PvP;In-App Purchases;Valve Anti-Cheat enabled,Action;Adventure;Free to Play;Massively Multiplayer;RPG,2016-03-18,2,0,2 user reviews,1,1,2,0,0,0.0,Mirinae,Khanatic Network Gaming
game,Drawn®: Dark Flight™ Collector's Edition,451140,0,windows,Single-player,Casual;Simulation;Strategy,2016-03-08,20,6,Mostly Positive,15,5,20,0,0,9.99,Big Fish Studios,Big Fish Games
game,Candlelight,451200,0,windows,Single-player;Full controller support;Remote Play on TV,Action;Adventure;Indie,2016-03-15,8,0,8 user reviews,8,0,8,0,0,12.49,Pixel Maverick Games,Pixel Maverick Games
game,Rocket Shooter,451210,0,windows,Single-player;Multi-player;Steam Achievements,Action;Sports,2016-03-31,3,0,3 user reviews,1,2,3,2,0,6.99,VLLADGET,VLLADGET
game,Gold Rush: The Game,451340,0,windows,Single-player;Full controller support;Steam Trading Cards;Steam Workshop;Steam Cloud;Steam Leaderboards,Indie;Simulation,2017-10-13,12,5,Mixed,3316,1535,4851,42,0,19.99,Code Horizon,Code Horizon;PlayWay S.A.
game,Tropical Fish Shop 2,451350,0,windows,Single-player;Steam Trading Cards,Casual,2016-03-09,6,0,6 user reviews,3,3,6,0,0,3.99,Rainbow Games,Rainbow Games
game,Meridian: Squad 22,451400,0,windows,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Action;Indie;Strategy,2016-08-11,20,5,Mixed,18,17,35,70,0,14.99,Elder Games,Headup
game,Safety Driving Simulator: Car,450590,0,windows,Single-player,Casual;Simulation,2016-05-04,1,4,Mostly Negative,11,18,29,0,0,4.99,United Independent Entertainment GmbH,United Independent Entertainment GmbH
game,Safety Driving Simulator: Motorbike,450600,0,windows,Single-player,Casual;Simulation,2016-05-04,1,5,Mixed,8,11,19,0,0,4.99,United Independent Entertainment GmbH,United Independent Entertainment GmbH
game,Woeful Woebots,450630,0,windows,Single-player;Steam Trading Cards;VR Support;Steam Leaderboards,Action;Casual;Indie,2018-08-31,9,0,9 user reviews,7,2,9,0,0,9.99,Hello Bard AS,Hello Bard AS
game,Polyology,450650,0,windows,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Indie,2016-03-28,7,0,7 user reviews,7,0,7,9,0,0.89,Gridlock Interactive,Gridlock Interactive
game,Table Top Racing: World Tour,450670,0,windows,Single-player;Multi-player;PvP;Online PvP;Steam Achievements;Full controller support;Steam Cloud;Stats;Remote Play on TV,Action;Indie;Racing,2016-05-25,1,6,Mostly Positive,96,31,127,36,0,3.29,Playrise Digital Ltd.,Playrise Digital Ltd.
game,The Spatials: Galactology,450700,0,windows;mac;linux,Single-player;Steam Achievements;Steam Trading Cards;Steam Workshop;Steam Cloud,Indie;Simulation;Strategy,2018-04-18,1,6,Mostly Positive,92,36,128,18,0,10.79,Weird and Wry,Weird and Wry
game,Mind Unleashed,450740,0,windows,Single-player;Steam Trading Cards;Partial Controller Support,Action;Indie,2016-05-05,17,5,Mixed,7,10,17,0,0,2.99,Frost Earth Studio,IV Productions
game,Danmaku Unlimited 3,450950,0,windows,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards,Action;Indie,2017-03-09,20,8,Very Positive,83,6,89,24,0,9.99,Doragon Entertainment,Doragon Entertainment
game,Ember Kaboom,451000,0,windows;mac,Single-player;Full controller support,Action;Indie,2016-06-03,9,0,9 user reviews,8,1,9,0,0,2.39,Josh Koenig (Slashandz),Josh Koenig (Slashandz)
game,Kittypocalypse,451010,0,windows,Single-player;Steam Achievements;Full controller support;VR Support,Action;Casual;Indie;Strategy,2016-08-15,20,8,Very Positive,122,20,142,26,0,14.99,Bolverk Games,Bolverk Games
game,Battle Chasers: Nightwar,451020,0,windows;mac;linux,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Remote Play on TV,Indie;RPG,2017-10-03,2,8,Very Positive,1699,252,1951,48,0,29.99,Airship Syndicate,THQ Nordic
game,Amigdala,450110,0,windows,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;VR Support;Steam Cloud,Action;Adventure;Indie,2016-03-28,12,7,Positive,10,2,12,15,0,5.99,GuidiGermano,GuidiGermano
game,Capitalism Plus,450120,0,windows,Single-player;Multi-player,Simulation;Strategy,2016-03-22,20,7,Positive,40,8,48,0,0,5.99,Enlight Software Limited,Enlight Software Limited;Retroism
game,Seven Kingdoms: Ancient Adversaries,450140,0,windows,Single-player,Strategy,2016-03-22,1,8,Very Positive,62,1,63,0,0,5.99,Enlight Software Limited,Enlight Software Limited;Retroism
game,Campgrounds: The Endorus Expedition Collector's Edition,450150,0,windows,Single-player,Casual;Simulation;Strategy,2016-03-03,1,0,1 user reviews,1,0,1,0,0,9.99,Jumb-O-Fun,Big Fish Games
game,BOOR,450170,0,windows;mac;linux,Single-player;Steam Achievements;Full controller support;Steam Trading Cards,Adventure;Casual;Indie,2017-02-14,20,6,Mostly Positive,54,19,73,12,0,0.99,DazlogStudio,BadLand Publishing
game,MAZE LORD,450190,0,windows,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Indie;Strategy,2016-06-17,20,5,Mixed,31,14,45,15,0,4.99,Jetdogs Studios,Jetdogs Studios
game,Overload Playable Teaser 3.0,450220,0,windows;mac;linux,Single-player;Full controller support,Action,2016-03-07,20,7,Positive,19,1,20,0,0,0.0,"Revival Productions, LLC","Revival Productions, LLC"
game,Aegis of Earth: Protonovus Assault,450250,0,windows,Single-player;Steam Achievements;Full controller support;Steam Cloud;Remote Play on TV,Strategy,2016-07-18,1,7,Positive,16,4,20,32,0,19.99,Acquire,Aksys Games
game,Assault on Arnhem,450290,0,windows;mac,Single-player;Multi-player;Cross-Platform Multiplayer;Steam Achievements;Steam Trading Cards,Strategy,2016-03-11,16,4,Mostly Negative,6,10,16,13,0,9.99,Bookmark Games;HexWar Games,HexWar Games
game,The Lab,450390,0,windows,Single-player;VR Support;SteamVR Collectibles;Steam Leaderboards,Free to Play,2016-04-05,2,8,Very Positive,112,3,115,0,0,0.0,Valve,Valve
game,Creepy Castle,450440,0,windows,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support,Adventure;Indie;RPG,2016-10-31,20,8,Very Positive,99,14,113,29,0,8.19,Dopterra,"Nicalis, Inc."
game,Ace of Seafood,450500,0,windows,Single-player;Multi-player;Co-op;Online Co-op;Shared/Split Screen Co-op;Shared/Split Screen;Steam Achievements;Steam Trading Cards;Partial Controller Support;Remote Play Together,Action;Indie,2016-04-08,2,8,Very Positive,219,17,236,11,0,11.99,Calappa Games,PLAYISM
game,"Hot Dogs, Horseshoes & Hand Grenades",450540,0,windows,Single-player;VR Support,Action;Indie;Simulation;Early Access,2016-04-05,20,9,Overwhelmingly Positive,9995,307,10302,1,0,19.99,RUST LTD.,RUST LTD.
game,Fatal Fight,449690,0,windows,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support,Action;Indie,2016-06-10,20,5,Mixed,11,9,20,48,0,2.99,Fighting Games,Fighting Games
game,Ariel,449700,0,windows;mac,Single-player;Steam Achievements;Full controller support;Steam Cloud,Action;Adventure;Indie;Simulation;Early Access,2017-07-11,6,0,6 user reviews,5,1,6,40,0,9.99,Nuclear Fiction,Nuclear Fiction
game,REDCON,449710,0,windows;mac;linux,Single-player;Steam Achievements;Steam Cloud;Steam Leaderboards,Indie;Simulation;Strategy,2016-04-22,5,6,Mostly Positive,181,61,242,5,0,5.99,Hexage,Hexage
game,Ahnayro: The Dream World,449730,0,windows;mac,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Adventure;Casual;Indie;Strategy,2016-12-01,1,8,Very Positive,103,13,116,11,0,3.99,Alice & Smith,Alice & Smith
game,Tenrow,449760,0,windows;mac;linux,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Casual;Indie,2016-04-08,20,5,Mixed,20,9,29,4,0,2.99,Cleverweek,Cleverweek
game,Legend of Moros,449770,0,windows,Single-player,Indie;RPG;Strategy,2016-03-03,1,0,1 user reviews,1,0,1,0,0,4.99,Cannibal Interactive,Cannibal Interactive
game,Attack on Titan / A.O.T. Wings of Freedom,449800,18,windows,Single-player;Multi-player;Co-op;Online Co-op;Steam Achievements;Full controller support,Action,2016-08-26,5,8,Very Positive,1520,328,1848,43,0,59.99,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD."
game,Daughter of Shadows: An SCP Breach Event,449820,0,windows,Single-player;Steam Achievements;Steam Trading Cards,Adventure;Indie;RPG,2016-04-04,20,5,Mixed,21,27,48,61,0,0.99,Blackrose Industries,Blackrose Industries
game,Book of Demons,449960,0,windows;mac,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Captions available;Steam Cloud;Stats;Steam Leaderboards;Remote Play on TV,Action;Adventure;Casual;Indie;RPG,2018-12-13,1,8,Very Positive,3553,388,3941,202,0,22.99,Thing Trunk,Thing Trunk
game,DAMAGE CONTROL,450020,0,windows,Single-player;Steam Trading Cards,Action;Indie;Simulation;Early Access,2016-04-05,1,0,1 user reviews,0,1,1,0,0,0.99,Ross Edgar,Ross Edgar
game,Stealth Labyrinth,450040,0,windows,Single-player;Full controller support;Steam Trading Cards,Action;Indie,2016-04-29,10,4,Mostly Negative,2,8,10,0,0,2.99,Reddoll Srl,IV Production
game,Yon Paradox,450050,0,windows,Single-player;Steam Trading Cards;Partial Controller Support,Casual;Indie,2016-05-06,20,5,Mixed,12,17,29,0,0,2.99,Digital Mantis,IV Productions
game,Insane Decay of Mind: The Labyrinth,450060,0,windows,Single-player;Steam Achievements;Steam Trading Cards;VR Support;Partial Controller Support,Action;Adventure;Indie,2016-05-06,20,5,Mixed,12,11,23,50,0,2.99,GoManga Interactive,IV Productions
game,Planar Conquest,449300,0,windows;mac;linux,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Indie;RPG;Simulation;Strategy,2016-05-30,20,5,Mixed,104,89,193,73,0,19.99,Wastelands Interactive,Wastelands Interactive
game,Dino Eggs: Rebirth,449320,0,windows;mac;linux,Single-player;Multi-player;PvP;Shared/Split Screen PvP;Co-op;Shared/Split Screen Co-op;Steam Achievements;Full controller support;Steam Cloud;Steam Leaderboards;Remote Play Together,Action;Casual;Indie;Strategy,2016-06-08,9,0,9 user reviews,6,3,9,13,0,9.99,David H Schroeder;Eric Ferrot,David H Schroeder
game,Grid Masters,449330,0,windows,Single-player;Multi-player;Shared/Split Screen;Full controller support;Remote Play Together,Action;Indie;Early Access,2016-05-31,4,0,4 user reviews,2,2,4,0,0,6.99,"Angry Hangar Games, LLC","Angry Hangar Games, LLC"
game,Serafina's Crown,449340,0,windows;mac;linux,Single-player;Steam Achievements;Steam Trading Cards,Adventure;Indie,2016-03-15,14,7,Positive,14,0,14,25,0,7.99,Woodsy Studio,Thesis Games
game,Backstreets of the Mind,449350,0,windows,Single-player;Steam Achievements,Casual,2016-03-04,1,5,Mixed,8,7,15,12,0,2.99,SiBear Games,SiBear Games
game,SPLIT BULLET,449450,0,windows,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Stats,Action;Casual;Indie,2016-10-31,13,5,Mixed,9,4,13,15,0,3.29,IndigoBlue Game Studio,PsychoFlux Entertainment
game,Commands & Colors: The Great War,449460,0,windows;mac,Single-player;Multi-player;PvP;Shared/Split Screen PvP;Shared/Split Screen;Steam Achievements;Remote Play Together,Strategy,2017-01-19,20,5,Mixed,37,21,58,21,0,19.99,HexWar Games,HexWar Games
game,Atulos Online,449470,0,windows,Single-player;Multi-player;MMO,Adventure;Free to Play;Massively Multiplayer;RPG,2016-04-30,2,0,2 user reviews,2,0,2,0,0,0.0,Parallaxian Pty Ltd,Parallaxian Pty Ltd
game,Hush Hush - Unlimited Survival Horror,449500,0,windows;mac,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Leaderboards,Action;Indie,2016-03-25,4,0,4 user reviews,1,3,4,85,0,1.99,MediaAtlas,Libredia
game,The Crow's Eye,449510,0,windows,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Adventure;Indie,2017-03-20,1,5,Mixed,31,17,48,33,0,8.19,3D2 Entertainment,Akupara Games
game,Rush for gold: California,449520,0,windows,Single-player;Steam Trading Cards,Casual;Strategy,2016-03-09,4,0,4 user reviews,2,2,4,0,0,3.99,Rainbow Games,Rainbow Games
game,Grand Pigeon's Duty,449530,0,windows;linux,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Action;Adventure;Casual;Indie;RPG;Simulation;Strategy,2016-08-05,20,5,Mixed,75,39,114,15,0,3.33,WolfgangIs,WolfgangIs
game,There's Poop In My Soup,449540,0,windows;mac,Single-player;Steam Achievements;Steam Trading Cards;Steam Workshop;Steam Cloud;Steam Leaderboards,Casual;Indie,2016-03-14,1,8,Very Positive,1501,178,1679,22,0,0.99,K Bros Games,K Bros Games
game,Space Ranger ASK,449560,0,windows,Single-player;Steam Achievements;Full controller support;Steam Workshop;Stats;Steam Leaderboards;Includes level editor,Action;Casual;Indie,2016-08-25,1,0,1 user reviews,1,0,1,21,0,8.99,The Mojo Collective;Ian Frank Productions,The Mojo Collective;Ian Frank Productions
game,Monster Boy and the Cursed Kingdom,449610,0,windows,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Action;Adventure;Indie,2019-07-25,5,8,Very Positive,480,57,537,32,0,29.99,Game Atelier,FDG Entertainment
game,Bloody Zombies,449640,0,windows,Single-player;Multi-player;PvP;Online PvP;Shared/Split Screen PvP;Co-op;Online Co-op;Shared/Split Screen Co-op;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards;VR Support;Remote Play on TV;Remote Play Together,Action;Adventure,2017-09-11,20,6,Mostly Positive,19,8,27,40,0,13.49,Paw Print Games Ltd.,nDreams
game,Sixtieth Kilometer,448780,0,windows;linux,Single-player;Steam Trading Cards,Adventure;Casual;Indie,2016-08-25,3,6,Mostly Positive,218,71,289,0,0,0.9,Talentplace,KishMish Games
game,Infinity Wings - Scout & Grunt,448790,0,windows;mac;linux,Single-player;Steam Achievements;Full controller support;Steam Trading Cards,Action;Casual;Indie,2016-03-11,7,0,7 user reviews,3,4,7,25,0,2.99,XiNFiNiTY Games,OtakuMaker SARL
game,Semispheres,448800,0,windows,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Remote Play on TV,Indie;Strategy,2017-02-14,20,7,Positive,24,4,28,14,0,9.99,Vivid Helix,Vivid Helix
game,Torgar's Quest,448810,0,windows;mac,Single-player;Steam Achievements;Full controller support;Steam Leaderboards,Action;Adventure;Indie;RPG,2016-05-31,11,6,Mostly Positive,8,3,11,15,0,5.99,Tagunda LLC,Tagunda LLC
game,Planet in the Shadows,448820,0,windows,Single-player,Adventure;Indie,2016-04-15,10,6,Mostly Positive,7,3,10,0,0,3.99,Sergey Bobrov,Sergey Bobrov
game,ASMR Universe,448830,0,windows,Single-player;Steam Trading Cards,Utilities,2016-03-03,20,5,Mixed,16,9,25,0,0,2.0,Colossal Wreck,Colossal Wreck
game,Overload,448850,0,windows;mac;linux,Single-player;Multi-player;PvP;Online PvP;Steam Achievements;Full controller support;Captions available;Steam Cloud;Steam Leaderboards;Remote Play on TV,Action,2018-05-31,1,8,Very Positive,922,59,981,50,0,24.99,"Revival Productions, LLC","Revival Productions, LLC"
game,Spells 'n' Stuff,448880,0,windows,Single-player;Multi-player;PvP;Online PvP;VR Support,Action;Indie;Early Access,2016-04-04,4,0,4 user reviews,2,2,4,0,0,8.19,Sour Soup Games,Sour Soup Games
game,Axes and Acres,448910,0,windows;mac;linux,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud;Steam Leaderboards,Indie;Strategy,2016-04-07,20,8,Very Positive,69,10,79,15,0,9.99,BrainGoodGames,BrainGoodGames
game,"I, Hope",448960,0,windows,Single-player;Full controller support;Remote Play on TV,Action;Adventure;Casual;Indie,2018-02-21,12,7,Positive,11,1,12,0,0,9.99,Kenny Roy,++Good Games;GameChanger Charity
