type,name,steam_appid,required_age,package_groups,platforms,categories,genres,release_date,num_reviews,review_score,review_score_desc,total_positive,total_negative,total_reviews,achievements,discount,price,developer,publisher
game,Insane Decay of Mind: The Labyrinth,450060,0,"[{'name': 'default', 'title': 'Buy Insane Decay of Mind: The Labyrinth', 'description': '', 'selection_text': 'Select a purchase option', 'save_text': '', 'display_type': 0, 'is_recurring_subscription': 'false', 'subs': [{'packageid': 96593, 'percent_savings_text': ' ', 'percent_savings': 0, 'option_text': 'Insane Decay of Mind - 2,99€', 'option_description': '', 'can_get_free_license': '0', 'is_free_license': False, 'price_in_cents_with_discount': 299}]}]",windows,Single-player;Steam Achievements;Steam Trading Cards;VR Support;Partial Controller Support,Action;Adventure;Indie,2016-05-06,20,5,Mixed,12,11,23,50,0,2.99,GoManga Interactive,IV Productions
game,Planar Conquest,449300,0,"[{'name': 'default', 'title': 'Buy Planar Conquest', 'description': '', 'selection_text': 'Select a purchase option', 'save_text': '', 'display_type': 0, 'is_recurring_subscription': 'false', 'subs': [{'packageid': 96327, 'percent_savings_text': ' ', 'percent_savings': 0, 'option_text': 'Planar Conquest - 19,99€', 'option_description': '', 'can_get_free_license': '0', 'is_free_license': False, 'price_in_cents_with_discount': 1999}, {'packageid': 304418, 'percent_savings_text': ' ', 'percent_savings': 0, 'option_text': 'Planar Conquest - Commercial License - 19,99€', 'option_description': '', 'can_get_free_license': '0', 'is_free_license': False, 'price_in_cents_with_discount': 1999}]}]",windows;mac;linux,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Indie;RPG;Simulation;Strategy,2016-05-30,20,5,Mixed,104,89,193,73,0,19.99,Wastelands Interactive,Wastelands Interactive
game,Dino Eggs: Rebirth,449320,0,"[{'name': 'default', 'title': 'Buy Dino Eggs: Rebirth', 'description': '', 'selection_text': 'Select a purchase option', 'save_text': '', 'display_type': 0, 'is_recurring_subscription': 'false', 'subs': [{'packageid': 96333, 'percent_savings_text': ' ', 'percent_savings': 0, 'option_text': 'Dino Eggs: Rebirth - 9,99€', 'option_description': '', 'can_get_free_license': '0', 'is_free_license': False, 'price_in_cents_with_discount': 999}]}]",windows;mac;linux,Single-player;Multi-player;PvP;Shared/Split Screen PvP;Co-op;Shared/Split Screen Co-op;Steam Achievements;Full controller support;Steam Cloud;Steam Leaderboards;Remote Play Together,Action;Casual;Indie;Strategy,2016-06-08,9,0,9 user reviews,6,3,9,13,0,9.99,David H Schroeder;Eric Ferrot,David H Schroeder
game,Grid Masters,449330,0,"[{'name': 'default', 'title': 'Buy Grid Masters', 'description': '', 'selection_text': 'Select a purchase option', 'save_text': '', 'display_type': 0, 'is_recurring_subscription': 'false', 'subs': [{'packageid': 96345, 'percent_savings_text': ' ', 'percent_savings': 0, 'option_text': 'Grid Masters - 6,99€', 'option_description': '', 'can_get_free_license': '0', 'is_free_license': False, 'price_in_cents_with_discount': 699}]}]",windows,Single-player;Multi-player;Shared/Split Screen;Full controller support;Remote Play Together,Action;Indie;Early Access,2016-05-31,4,0,4 user reviews,2,2,4,0,0,6.99,"Angry Hangar Games, LLC","Angry Hangar Games, LLC"
game,Serafina's Crown,449340,0,"[{'name': 'default', 'title': ""Buy Serafina's Crown"", 'description': '', 'selection_text': 'Select a purchase option', 'save_text': '', 'display_type': 0, 'is_recurring_subscription': 'false', 'subs': [{'packageid': 96349, 'percent_savings_text': ' ', 'percent_savings': 0, 'option_text': ""Serafina's Crown - 7,99€"", 'option_description': '', 'can_get_free_license': '0', 'is_free_license': False, 'price_in_cents_with_discount': 799}]}]",windows;mac;linux,Single-player;Steam Achievements;Steam Trading Cards,Adventure;Indie,2016-03-15,14,7,Positive,14,0,14,25,0,7.99,Woodsy Studio,Thesis Games
game,Backstreets of the Mind,449350,0,"[{'name': 'default', 'title': 'Buy Backstreets of the Mind', 'description': '', 'selection_text': 'Select a purchase option', 'save_text': '', 'display_type': 0, 'is_recurring_subscription': 'false', 'subs': [{'packageid': 96352, 'percent_savings_text': ' ', 'percent_savings': 0, 'option_text': 'Backstreets of the Mind - 2,99€', 'option_description': '', 'can_get_free_license': '0', 'is_free_license': False, 'price_in_cents_with_discount': 299}]}]",windows,Single-player;Steam Achievements,Casual,2016-03-04,1,5,Mixed,8,7,15,12,0,2.99,SiBear Games,SiBear Games
game,SPLIT BULLET,449450,0,"[{'name': 'default', 'title': 'Buy SPLIT BULLET', 'description': '', 'selection_text': 'Select a purchase option', 'save_text': '', 'display_type': 0, 'is_recurring_subscription': 'false', 'subs': [{'packageid': 102821, 'percent_savings_text': ' ', 'percent_savings': 0, 'option_text': 'SPLIT BULLET - 3,29€', 'option_description': '', 'can_get_free_license': '0', 'is_free_license': False, 'price_in_cents_with_discount': 329}]}]",windows,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Stats,Action;Casual;Indie,2016-10-31,13,5,Mixed,9,4,13,15,0,3.29,IndigoBlue Game Studio,PsychoFlux Entertainment
game,Commands & Colors: The Great War,449460,0,"[{'name': 'default', 'title': 'Buy Commands & Colors: The Great War', 'description': '', 'selection_text': 'Select a purchase option', 'save_text': '', 'display_type': 0, 'is_recurring_subscription': 'false', 'subs': [{'packageid': 96392, 'percent_savings_text': ' ', 'percent_savings': 0, 'option_text': 'The Great War - 19,99€', 'option_description': '', 'can_get_free_license': '0', 'is_free_license': False, 'price_in_cents_with_discount': 1999}]}]",windows;mac,Single-player;Multi-player;PvP;Shared/Split Screen PvP;Shared/Split Screen;Steam Achievements;Remote Play Together,Strategy,2017-01-19,20,5,Mixed,37,21,58,21,0,19.99,HexWar Games,HexWar Games
game,Atulos Online,449470,0,[],windows,Single-player;Multi-player;MMO,Adventure;Free to Play;Massively Multiplayer;RPG,2016-04-30,2,0,2 user reviews,2,0,2,0,0,0.0,Parallaxian Pty Ltd,Parallaxian Pty Ltd
game,Hush Hush - Unlimited Survival Horror,449500,0,"[{'name': 'default', 'title': 'Buy Hush Hush - Unlimited Survival Horror', 'description': '', 'selection_text': 'Select a purchase option', 'save_text': '', 'display_type': 0, 'is_recurring_subscription': 'false', 'subs': [{'packageid': 96404, 'percent_savings_text': ' ', 'percent_savings': 0, 'option_text': 'Hush Hush - Unlimited Survival Horror - 1,99€', 'option_description': '', 'can_get_free_license': '0', 'is_free_license': False, 'price_in_cents_with_discount': 199}]}]",windows;mac,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Leaderboards,Action;Indie,2016-03-25,4,0,4 user reviews,1,3,4,85,0,1.99,MediaAtlas,Libredia
game,The Crow's Eye,449510,0,"[{'name': 'default', 'title': ""Buy The Crow's Eye"", 'description': '', 'selection_text': 'Select a purchase option', 'save_text': '', 'display_type': 0, 'is_recurring_subscription': 'false', 'subs': [{'packageid': 96407, 'percent_savings_text': ' ', 'percent_savings': 0, 'option_text': ""The Crow's Eye - 8,19€"", 'option_description': '', 'can_get_free_license': '0', 'is_free_license': False, 'price_in_cents_with_discount': 819}]}]",windows,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Adventure;Indie,2017-03-20,1,5,Mixed,31,17,48,33,0,8.19,3D2 Entertainment,Akupara Games
game,Rush for gold: California,449520,0,"[{'name': 'default', 'title': 'Buy Rush for gold: California', 'description': '', 'selection_text': 'Select a purchase option', 'save_text': '', 'display_type': 0, 'is_recurring_subscription': 'false', 'subs': [{'packageid': 96410, 'percent_savings_text': ' ', 'percent_savings': 0, 'option_text': 'Rush for gold: California - 3,99€', 'option_description': '', 'can_get_free_license': '0', 'is_free_license': False, 'price_in_cents_with_discount': 399}]}]",windows,Single-player;Steam Trading Cards,Casual;Strategy,2016-03-09,4,0,4 user reviews,2,2,4,0,0,3.99,Rainbow Games,Rainbow Games
game,Grand Pigeon's Duty,449530,0,"[{'name': 'default', 'title': ""Buy Grand Pigeon's Duty"", 'description': '', 'selection_text': 'Select a purchase option', 'save_text': '', 'display_type': 0, 'is_recurring_subscription': 'false', 'subs': [{'packageid': 96413, 'percent_savings_text': ' ', 'percent_savings': 0, 'option_text': ""Grand Pigeon's Duty - 3,33€"", 'option_description': '', 'can_get_free_license': '0', 'is_free_license': False, 'price_in_cents_with_discount': 333}]}, {'name': 'subscriptions', 'title': ""Buy Grand Pigeon's Duty Subscription Plan"", 'description': 'To be billed on a recurring basis.', 'selection_text': 'Starting at 8,19€ / month', 'save_text': '', 'display_type': 0, 'is_recurring_subscription': 'true', 'subs': [{'packageid': 252328, 'percent_savings_text': ' ', 'percent_savings': 0, 'option_text': '8,19€ for a month, then 3,29€ / month', 'option_description': '<p class=""game_purchase_subscription"">8,19€ at checkout, auto-renewed every 1 month(s) at 3,29€.</p>', 'can_get_free_license': '0', 'is_free_license': False, 'price_in_cents_with_discount': 819}]}]",windows;linux,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Action;Adventure;Casual;Indie;RPG;Simulation;Strategy,2016-08-05,20,5,Mixed,75,39,114,15,0,3.33,WolfgangIs,WolfgangIs
game,There's Poop In My Soup,449540,0,"[{'name': 'default', 'title': ""Buy There's Poop In My Soup"", 'description': '', 'selection_text': 'Select a purchase option', 'save_text': '', 'display_type': 0, 'is_recurring_subscription': 'false', 'subs': [{'packageid': 96419, 'percent_savings_text': ' ', 'percent_savings': 0, 'option_text': ""There's Poop In My Soup - 0,99€"", 'option_description': '', 'can_get_free_license': '0', 'is_free_license': False, 'price_in_cents_with_discount': 99}]}]",windows;mac,Single-player;Steam Achievements;Steam Trading Cards;Steam Workshop;Steam Cloud;Steam Leaderboards,Casual;Indie,2016-03-14,1,8,Very Positive,1501,178,1679,22,0,0.99,K Bros Games,K Bros Games
game,Space Ranger ASK,449560,0,"[{'name': 'default', 'title': 'Buy Space Ranger ASK', 'description': '', 'selection_text': 'Select a purchase option', 'save_text': '', 'display_type': 0, 'is_recurring_subscription': 'false', 'subs': [{'packageid': 96425, 'percent_savings_text': ' ', 'percent_savings': 0, 'option_text': 'Space Ranger ASK - 8,99€', 'option_description': '', 'can_get_free_license': '0', 'is_free_license': False, 'price_in_cents_with_discount': 899}]}]",windows,Single-player;Steam Achievements;Full controller support;Steam Workshop;Stats;Steam Leaderboards;Includes level editor,Action;Casual;Indie,2016-08-25,1,0,1 user reviews,1,0,1,21,0,8.99,The Mojo Collective;Ian Frank Productions,The Mojo Collective;Ian Frank Productions
game,Monster Boy and the Cursed Kingdom,449610,0,"[{'name': 'default', 'title': 'Buy Monster Boy and the Cursed Kingdom', 'description': '', 'selection_text': 'Select a purchase option', 'save_text': '', 'display_type': 0, 'is_recurring_subscription': 'false', 'subs': [{'packageid': 96449, 'percent_savings_text': ' ', 'percent_savings': 0, 'option_text': 'Monster Boy And The Cursed Kingdom - 29,99€', 'option_description': '', 'can_get_free_license': '0', 'is_free_license': False, 'price_in_cents_with_discount': 2999}]}]",windows,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Action;Adventure;Indie,2019-07-25,5,8,Very Positive,480,57,537,32,0,29.99,Game Atelier,FDG Entertainment
game,Bloody Zombies,449640,0,"[{'name': 'default', 'title': 'Buy Bloody Zombies', 'description': '', 'selection_text': 'Select a purchase option', 'save_text': '', 'display_type': 0, 'is_recurring_subscription': 'false', 'subs': [{'packageid': 96599, 'percent_savings_text': ' ', 'percent_savings': 0, 'option_text': 'Bloody Zombies - 13,49€', 'option_description': '', 'can_get_free_license': '0', 'is_free_license': False, 'price_in_cents_with_discount': 1349}]}, {'name': 'subscriptions', 'title': 'Buy Bloody Zombies Subscription Plan', 'description': 'To be billed on a recurring basis.', 'selection_text': 'Starting at 20,99€ / month', 'save_text': '', 'display_type': '1', 'is_recurring_subscription': 'true', 'subs': [{'packageid': 186679, 'percent_savings_text': ' ', 'percent_savings': 0, 'option_text': '20,99€ / month', 'option_description': '<p class=""game_purchase_subscription"">20,99€ at checkout, auto-renewed every 1 month(s) at 20,99€.</p>', 'can_get_free_license': '0', 'is_free_license': False, 'price_in_cents_with_discount': 2099}]}]",windows,Single-player;Multi-player;PvP;Online PvP;Shared/Split Screen PvP;Co-op;Online Co-op;Shared/Split Screen Co-op;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards;VR Support;Remote Play on TV;Remote Play Together,Action;Adventure,2017-09-11,20,6,Mostly Positive,19,8,27,40,0,13.49,Paw Print Games Ltd.,nDreams
game,Sixtieth Kilometer,448780,0,"[{'name': 'default', 'title': 'Buy Sixtieth Kilometer', 'description': '', 'selection_text': 'Select a purchase option', 'save_text': '', 'display_type': 0, 'is_recurring_subscription': 'false', 'subs': [{'packageid': 96177, 'percent_savings_text': ' ', 'percent_savings': 0, 'option_text': 'Sixtieth Kilometer - 0,90€', 'option_description': '', 'can_get_free_license': '0', 'is_free_license': False, 'price_in_cents_with_discount': 90}]}]",windows;linux,Single-player;Steam Trading Cards,Adventure;Casual;Indie,2016-08-25,3,6,Mostly Positive,218,71,289,0,0,0.9,Talentplace,KishMish Games
game,Infinity Wings - Scout & Grunt,448790,0,"[{'name': 'default', 'title': 'Buy Infinity Wings - Scout & Grunt', 'description': '', 'selection_text': 'Select a purchase option', 'save_text': '', 'display_type': 0, 'is_recurring_subscription': 'false', 'subs': [{'packageid': 96180, 'percent_savings_text': ' ', 'percent_savings': 0, 'option_text': 'Infinity Wings - Scout & Grunt - 2,99€', 'option_description': '', 'can_get_free_license': '0', 'is_free_license': False, 'price_in_cents_with_discount': 299}]}]",windows;mac;linux,Single-player;Steam Achievements;Full controller support;Steam Trading Cards,Action;Casual;Indie,2016-03-11,7,0,7 user reviews,3,4,7,25,0,2.99,XiNFiNiTY Games,OtakuMaker SARL
game,Semispheres,448800,0,"[{'name': 'default', 'title': 'Buy Semispheres', 'description': '', 'selection_text': 'Select a purchase option', 'save_text': '', 'display_type': 0, 'is_recurring_subscription': 'false', 'subs': [{'packageid': 96183, 'percent_savings_text': ' ', 'percent_savings': 0, 'option_text': 'Semispheres - 9,99€', 'option_description': '', 'can_get_free_license': '0', 'is_free_license': False, 'price_in_cents_with_discount': 999}]}]",windows,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Remote Play on TV,Indie;Strategy,2017-02-14,20,7,Positive,24,4,28,14,0,9.99,Vivid Helix,Vivid Helix
game,Torgar's Quest,448810,0,"[{'name': 'default', 'title': ""Buy Torgar's Quest"", 'description': '', 'selection_text': 'Select a purchase option', 'save_text': '', 'display_type': 0, 'is_recurring_subscription': 'false', 'subs': [{'packageid': 96186, 'percent_savings_text': ' ', 'percent_savings': 0, 'option_text': ""Torgar's Quest - 5,99€"", 'option_description': '', 'can_get_free_license': '0', 'is_free_license': False, 'price_in_cents_with_discount': 599}]}]",windows;mac,Single-player;Steam Achievements;Full controller support;Steam Leaderboards,Action;Adventure;Indie;RPG,2016-05-31,11,6,Mostly Positive,8,3,11,15,0,5.99,Tagunda LLC,Tagunda LLC
game,Planet in the Shadows,448820,0,"[{'name': 'default', 'title': 'Buy Planet in the Shadows', 'description': '', 'selection_text': 'Select a purchase option', 'save_text': '', 'display_type': 0, 'is_recurring_subscription': 'false', 'subs': [{'packageid': 96189, 'percent_savings_text': ' ', 'percent_savings': 0, 'option_text': 'Planet in the shadows - 3,99€', 'option_description': '', 'can_get_free_license': '0', 'is_free_license': False, 'price_in_cents_with_discount': 399}]}]",windows,Single-player,Adventure;Indie,2016-04-15,10,6,Mostly Positive,7,3,10,0,0,3.99,Sergey Bobrov,Sergey Bobrov
